sampleNumber,pitchMin,pitchMax,pitchAve,energy,duration,f0,f1,f2,emotion
5507,168.670100301,554.0264719323,243.4141868186,0.0125656492,2.4436875,1571.707166525,3624.0294365626,--undefined--,Disgust
5508,150.252005683,558.8641032414,276.9234877466,0.032300692,3.7800625,1243.9520205492,2995.6429880598,5162.8189810196,Disgust
5509,131.8756976633,557.748916351,222.9488388397,0.0544667881,5.38375,269.8150368453,3680.4198215599,--undefined--,Disgust
5510,121.2844444331,279.5157989083,194.8576317136,0.0175779847,2.921,1391.0123401617,3492.6464256552,--undefined--,Disgust
5511,195.8964014347,532.6559808811,268.4289453668,0.0156971841,2.901875,459.2636931773,4063.9951201618,--undefined--,Disgust
5512,127.4672059334,544.9280999503,206.1263918826,0.0307566067,3.4364375,1416.3585936673,3430.063028794,--undefined--,Disgust
5513,125.8951004248,340.8275914306,178.6164427323,0.0112887839,4.047375,443.6414104188,2483.7106560063,4800.3909088069,Disgust
5514,79.191212147,325.3728367496,207.0844703967,0.0151789075,3.741875,874.0557028472,3569.7084892605,--undefined--,Disgust
5515,124.9808902673,231.9124683582,192.8592649797,0.0158805548,3.81825,250.4381357777,1872.0348704,4461.0565708213,Disgust
5516,119.4408211881,585.6164627042,201.6577237082,0.0125036146,2.8064375,2269.9296273173,4583.7005493762,--undefined--,Disgust
5517,148.0925813212,370.7558614697,208.2833729479,0.0089002667,2.749125,2458.8197079882,4785.9819471369,--undefined--,Disgust
5518,131.5111785025,559.6146858373,225.7393283889,0.0125997289,3.4364375,515.3597596935,2160.2384618746,4524.5105374777,Disgust
5519,126.9494396788,241.7698879929,180.4763423027,0.0122587524,3.6655,2247.2552357744,4683.6567399955,--undefined--,Disgust
5520,155.9542561926,349.6346364336,225.6074675656,0.0109579727,3.9709375,543.3783805861,2649.5852697853,4746.4881014363,Disgust
5521,111.8568854571,415.4504069627,220.9001657925,0.0101134311,3.5128125,926.7775822458,3493.4417452679,--undefined--,Disgust
5522,79.4381298043,227.4283294208,166.1801833659,0.0107897241,2.7916875,578.9115316937,2299.4855538729,4853.3107547141,Disgust
5523,133.6291356838,314.0680832623,209.2467982677,0.0131678012,4.2000625,2154.5028873436,4529.8200856283,--undefined--,Disgust
5524,121.171641249,228.0581911779,161.1929107312,0.0078969705,3.5128125,1544.256320133,3606.8763347877,--undefined--,Disgust
5525,163.7556343321,325.8812048994,223.3914672694,0.0097145808,3.741875,151.1076014749,2240.3644918416,4863.758783896,Disgust
5526,140.5091824678,314.1058358945,200.5836487951,0.0033502476,2.8255,1647.817107717,3763.342667822,--undefined--,Disgust
5527,141.7932374977,528.6608908808,263.6556098341,0.0131979705,3.2073125,692.9924699673,2745.1271996435,5037.7350243098,Disgust
5528,115.4039247366,233.170158036,169.2099345144,0.0027956424,3.1309375,611.7141041633,1994.3915120885,--undefined--,Disgust
5529,84.1436548595,430.3065194066,238.7892445869,0.0715915967,3.4364375,1470.968162419,4504.11991055,--undefined--,Disgust
5530,96.36524035,456.3604672912,210.2928552006,0.0293222513,3.0545625,1126.2467193286,4027.7909503662,--undefined--,Disgust
5531,110.5953235141,392.0657848534,262.8921449352,0.0164823505,2.749125,675.045057982,1263.6246952971,4465.7907931126,Disgust
5532,102.0239276627,298.3614978489,207.4911979127,0.0265824516,2.9644375,2530.1966378846,4843.2244175314,--undefined--,Disgust
5533,126.4782860299,247.7321620812,192.4909907049,0.0058326903,3.1234375,2538.8378077265,4412.6758988245,--undefined--,Disgust
5534,81.6745233257,411.9047102845,217.0816455665,0.0157738627,3.5128125,687.1113027687,1617.1414072509,4810.2794717809,Disgust
5535,127.5029571548,580.34152289,207.1243054163,0.0069763121,2.901875,1229.1535778913,4202.8591968194,--undefined--,Disgust
5536,126.2753088995,556.7383418525,255.235335715,0.0159118064,3.741875,1134.0618150434,2929.1470068838,5008.1509527967,Disgust
5537,122.4438060918,377.975049417,212.1799738942,0.0299218901,3.3600625,1947.3981904281,4270.0629720307,--undefined--,Disgust
5538,196.9964474095,405.7638203798,249.9822011014,0.0204799164,2.749125,1689.4209691311,3314.3869688686,--undefined--,Disgust
5539,98.4699710556,328.4037541155,217.563145455,0.0093420972,3.4364375,1271.4212677453,3167.7917488516,4665.2591894984,Disgust
5540,151.2799983192,441.3540060614,268.4760851773,0.0042313056,3.5891875,721.316861903,1644.1587738576,4473.0533273864,Disgust
5541,122.0547087088,251.7298921015,193.2330186022,0.0034818773,2.6728125,3124.7609004882,4821.4875284219,--undefined--,Disgust
5542,106.4435420182,461.7263403276,227.7953721535,0.0108635092,3.207375,2292.1400919706,4596.4849167237,--undefined--,Disgust
5543,82.8237312641,267.5648716284,164.7158625905,0.004584937,3.6655,817.1648177904,2057.4640110221,4237.6251113017,Disgust
5544,156.779204029,354.8177032649,235.7929762511,0.0226197387,2.901875,615.6480475656,4214.6985801261,--undefined--,Disgust
5545,131.2928108142,399.1599308918,171.6843926181,0.0302626914,3.5128125,1593.540646708,3614.6688791902,--undefined--,Disgust
5546,130.8792362091,399.7021432441,231.5071191715,0.0194769664,4.0473125,1159.2360260942,1672.9725618084,4640.7072848338,Disgust
5547,130.4313241866,586.477917609,172.6808085963,0.009442324,4.047375,1681.0478921051,3516.049443079,--undefined--,Disgust
5548,256.6553216876,561.9860048988,371.2831638355,0.0087711239,2.5964375,335.432595793,2850.6933352632,4723.9169624542,Disgust
5549,158.9304454403,587.7886490759,244.0620950334,0.0065992322,3.207375,2843.9565175301,4950.1030074039,--undefined--,Disgust
5550,168.1651976069,499.4260718225,242.2489897014,0.0170263797,4.047375,518.1157662163,2274.5456781173,4252.9701094381,Disgust
5551,75.0147590195,262.5506809898,138.2791761744,0.0092412098,3.054625,1668.2942917316,3557.9790584611,--undefined--,Neutral
5552,102.1079626003,172.9405284898,135.9365937469,0.0076712165,2.3304375,798.2525692576,2035.0752699493,4326.6760739996,Neutral
5553,98.2133804016,177.1222097186,136.2291261723,0.0116105466,1.46175,1818.6625246312,3666.847661707,--undefined--,Neutral
5554,126.6394490252,168.7316920254,146.3002841822,0.0110645529,2.8255625,2430.847426615,3471.4395960906,--undefined--,Neutral
5555,107.7727358435,598.9563477679,147.8070474487,0.0125133678,2.749125,2262.585978268,3833.5173333043,--undefined--,Neutral
5556,85.7080276812,153.344758755,134.9696028413,0.0098938174,1.4509375,944.0522636166,2498.6388161714,4373.0708703262,Neutral
5557,109.1262681708,170.3099259342,146.191667594,0.010105825,1.909125,1057.1406176162,3182.0511101119,--undefined--,Neutral
5558,79.8573895895,160.6103305687,137.5575270488,0.0140210544,2.4436875,809.7597045995,1897.7999529003,4304.1479593433,Neutral
5559,94.3695689072,187.8979914883,140.0184669573,0.0191487532,3.741875,2736.1380252503,4582.5344201305,--undefined--,Neutral
5560,115.6946010653,159.5423719938,137.5369487513,0.0090818222,2.061875,2476.8388724179,3523.5426870137,--undefined--,Neutral
5561,129.2785082214,179.2609635537,148.585634327,0.0207903695,2.5200625,868.7315383786,2156.0872991877,4143.4869602262,Neutral
5562,110.2021959366,164.6902749597,136.5241688118,0.0235057407,2.596375,618.3226943159,2328.7956906697,4087.096043355,Neutral
5563,110.3457348711,265.3854480736,137.995280857,0.0103471698,3.3600625,996.2952965764,4043.8999752018,--undefined--,Neutral
5564,116.4123638002,554.6740454842,146.1575381764,0.0153359536,1.83275,4299.1878169564,4591.0308298857,--undefined--,Neutral
5565,110.4760205994,536.4059535616,142.1352486421,0.0082913706,2.97825,382.2697021131,2366.8335568849,4615.8798148831,Neutral
5566,113.0282321438,578.1603711415,143.2277587074,0.0113565986,2.596375,941.5125385097,1912.5825589914,4268.5312090094,Neutral
5567,115.3436446305,158.9221018563,140.4665652976,0.0101381442,2.3673125,2623.9626333897,3791.1407972546,--undefined--,Neutral
5568,82.9712198281,172.401430076,134.2150273585,0.0569767869,2.52,1859.9426143359,3724.4199295972,--undefined--,Neutral
5569,113.6354132543,165.0325572818,136.4667442157,0.0341393405,2.901875,914.672463415,2406.85264368,4365.4029143782,Neutral
5570,84.0324169549,164.4136787883,136.2772359879,0.047790077,2.901875,917.4269511929,2691.4187433475,4437.0488733192,Neutral
5571,107.8116980978,563.5170898024,152.5806594159,0.0771252414,2.749125,2703.1626470301,4634.563381951,--undefined--,Neutral
5572,104.36989932,594.8897093541,168.3448790339,0.0191359706,3.28375,2426.6577051435,--undefined--,--undefined--,Neutral
5573,103.6130703609,165.5981139429,134.1151017941,0.0417603367,3.1309375,1415.680499872,3254.9426995266,4246.9979668621,Neutral
5574,99.9848514816,282.6824437966,124.1208608781,0.0346388063,2.4436875,2142.8373695384,3774.8026057677,--undefined--,Neutral
5575,105.9058439196,161.9502124574,134.8955612947,0.0247326869,3.741875,294.3671931326,2573.0232086485,4670.8296215447,Neutral
5576,112.684791032,153.6679438051,133.1744695853,0.039934791,2.367375,944.7464389817,2111.0934742373,4742.0704524683,Neutral
5577,112.4787832583,159.6976073295,137.2976902988,0.0142613965,2.13825,2683.4697296054,4839.5909160633,--undefined--,Neutral
5578,111.3578547337,579.6183775391,142.8224210928,0.0293507974,2.901875,1061.4386212786,2473.6768150388,4650.188024469,Neutral
5579,91.4989696774,158.1977351684,137.3385517459,0.0667851465,2.6728125,921.3904393483,2965.5469064523,--undefined--,Neutral
5580,95.9845067726,592.168459784,167.4771111507,0.0137969819,3.054625,908.8657944697,3297.3749592595,4723.2843420594,Neutral
5581,111.5606661546,490.3057387909,152.2310645293,0.0140702097,2.67275,2395.5272953792,3584.7160551462,--undefined--,Neutral
5582,110.6993266857,167.5658708551,139.4216879844,0.0102560556,2.5964375,1944.9344435425,3699.4017688638,--undefined--,Neutral
5583,85.7942091353,162.9581051088,140.5896917849,0.0167659077,3.3600625,1181.8868885123,3727.4978021535,--undefined--,Neutral
5584,110.8341434514,154.1783996979,134.1379738095,0.0126086655,2.4436875,1373.7310205028,3499.0324308773,4509.0871022253,Neutral
5585,115.0071375171,179.127258522,140.307649165,0.0062833268,3.00725,258.7505337293,2302.9976343417,4563.5076192997,Neutral
5586,109.9437195199,318.387219721,143.181649806,0.0088330375,2.5200625,505.669966889,2622.62920411,3857.2055232337,Neutral
5587,105.5566468053,173.9568586434,143.3462996477,0.0062566323,2.8255,2454.3796455061,3939.8238484369,--undefined--,Neutral
5588,109.3724294103,156.1709835453,132.8023018815,0.0025907458,1.83275,2328.9772956466,3611.0925196065,--undefined--,Neutral
5589,112.8693430876,162.9734477592,138.1921444901,0.0052698587,3.054625,809.5636216277,1835.3416039194,4513.5550454993,Neutral
5590,111.505524723,167.0094614719,137.827444425,0.0053568842,2.7491875,830.2179388736,1489.8285003255,4544.2493465363,Neutral
5591,107.8595612925,553.5806443897,156.7145547078,0.0059832431,1.8576875,2399.9401771332,4369.4714626436,--undefined--,Neutral
5592,105.5292573372,161.4324854375,136.6838602651,0.0053219794,2.7491875,2244.6326750786,3566.4440060029,--undefined--,Neutral
5593,111.8600294347,538.2676735578,143.9189602325,0.0117813622,2.3673125,916.1253413052,2255.9029979023,4598.8759883966,Neutral
5594,111.2395497336,166.681546341,138.2354727954,0.0054545611,3.131,1460.8611821759,3005.5683049233,--undefined--,Neutral
5595,80.4702418568,239.4672550025,139.9286986807,0.006545183,2.97825,2364.8521009468,4443.5960560244,--undefined--,Neutral
5596,105.9537539847,568.4888574577,154.2984107766,0.0067633797,2.97825,818.482987128,4219.8465920752,4917.3425552101,Neutral
5597,102.9614625481,596.3747457928,140.6074898224,0.0083536729,3.131,1205.5319867042,3180.0410383775,--undefined--,Neutral
5598,87.567407951,598.5895295467,180.4774357133,0.0074212852,2.5964375,710.9704675982,1936.2512072298,4316.5839200627,Neutral
5599,107.9567559284,166.1102782189,140.3128780289,0.0044101865,2.67275,2454.1902564682,3582.857817516,--undefined--,Neutral
5600,104.1365471039,171.41905785,145.2189116011,0.0083744927,2.901875,2397.1725128709,3606.8002459714,--undefined--,Neutral
5601,188.4517619418,550.2659226798,286.5027198678,0.043939743,2.675,1503.565871816,3823.3015584144,3928.1195821374,Happy
5602,231.8333766944,389.4511412997,326.3030423887,0.0722195649,3.1015,1003.4365052669,3701.7010929253,--undefined--,Happy
5603,209.2844898467,459.5634578959,291.8465659355,0.0650102293,2.1710625,1798.7378530903,3592.1893832725,--undefined--,Happy
5604,130.8487306535,413.1769235672,288.4554857915,0.072950045,3.1015,755.1641360391,2585.3183744849,--undefined--,Happy
5605,176.9537347883,337.480848625,254.8344186122,0.0622713612,2.067625,919.7903506043,2499.4685020657,4027.3385857643,Happy
5606,238.5528500248,542.487072341,323.5284888659,0.145987343,1.860875,1326.9827428668,3754.7302976359,--undefined--,Happy
5607,164.3585098826,394.9399909234,270.1020996894,0.1433352123,2.4811875,2696.1464792825,4354.3546921871,--undefined--,Happy
5608,163.4380273943,564.0150116577,335.1855493961,0.108707031,2.6750625,552.721000378,2110.2687728261,4579.902690016,Happy
5609,107.2891436968,339.2884902921,232.4599248129,0.1300700364,4.0561875,759.7775672001,1894.0857080337,4290.6670212426,Happy
5610,170.9178674236,289.0981854864,244.4302024702,0.099892258,2.2898125,2255.442236335,3611.9768038988,--undefined--,Happy
5611,177.5254014671,404.1964389704,280.511366559,0.1167266688,2.7913125,1577.7494484436,3301.9007051653,--undefined--,Happy
5612,117.2006943813,364.3262763844,235.5179875556,0.1574410121,3.205625,2388.1134567985,3819.3022897487,--undefined--,Happy
5613,191.5853247916,445.359019054,325.1826932761,0.0821801431,2.7913125,1237.2616709639,3583.9014887154,--undefined--,Happy
5614,187.5170648705,347.365287394,269.768110125,0.0584286004,2.3551875,900.8071199419,3523.7064949224,--undefined--,Happy
5615,171.3694683912,381.7653637691,256.0763514186,0.0837981918,3.3146875,1054.9197063415,3370.4760039002,4023.9393133739,Happy
5616,187.7432324182,591.9248875069,250.7659536615,0.0750185337,2.7476875,1685.8658097672,4262.2987835007,--undefined--,Happy
5617,172.3376411707,581.5028197023,349.6916575419,0.1268284071,2.442375,695.589262561,2527.8198154962,4476.320791154,Happy
5618,200.06771907,357.2302527874,267.7157257227,0.0679132686,3.31475,1391.5288683437,3348.10575593,--undefined--,Happy
5619,171.3533504009,357.7617795549,272.8433172087,0.1564013637,3.3146875,748.7325074578,2709.0431634095,4397.069593125,Happy
5620,85.9068120205,340.6712443242,247.414483519,0.197575125,3.7908125,805.9564094742,2859.2412642655,--undefined--,Happy
5621,160.9257792187,365.0382371324,242.4818127361,0.1133985081,3.4891875,918.5376248138,3575.2669311925,4087.5816237364,Happy
5622,172.3953285916,590.7363933406,345.3766278683,0.0785334808,2.5514375,1607.9581124878,3202.1175724351,--undefined--,Happy
5623,126.3117112822,358.5364794614,263.8765612435,0.1435076106,3.663625,951.8197298057,2595.7026398323,4601.7547071551,Happy
5624,165.642565047,382.4219231445,230.8213436773,0.137705226,2.6823125,3340.3801387506,4499.5164074768,--undefined--,Happy
5625,154.845253925,356.7616719587,258.5489187304,0.1846874238,2.8785625,2447.061658865,3632.8042348681,--undefined--,Happy
5626,168.0386135085,536.4077223903,270.8168118089,0.0604997779,3.271125,579.8572279883,2392.6045305716,--undefined--,Happy
5627,122.0001146128,321.3744637313,261.8673607758,0.0078564619,2.0935,255.3163962574,2542.0647550718,4173.9278734422,Happy
5628,206.3636557692,415.9082998135,249.7262070917,0.0513991288,2.3551875,1071.6635760352,2923.4410186992,--undefined--,Happy
5629,207.1710725529,503.4925373765,364.0998069333,0.0923197543,3.2274375,1411.7032419679,3648.5847923251,--undefined--,Happy
5630,112.2321495333,393.5734722995,275.7249509622,0.1628218728,2.813125,240.4832524681,2743.8442378584,4160.0294194808,Happy
5631,175.3529444086,329.5793735235,229.7939097978,0.1581317231,2.8785625,170.4181072476,3015.3041928601,4305.2219473961,Happy
5632,125.7059063841,561.8550335869,325.4815248548,0.1431552403,2.7913125,567.880633535,2997.1502939102,--undefined--,Happy
5633,196.9923993024,491.7681166244,326.3007636716,0.0686543276,2.8785625,1732.1139294641,3467.0422426838,--undefined--,Happy
5634,98.7215509838,392.2145298337,236.0718790849,0.1034361428,2.616875,700.1356750595,2497.0074912724,4153.2782051947,Happy
5635,186.5778113328,560.7380759249,354.6082507027,0.0547460561,2.3551875,1166.8237439737,1939.8906755135,4306.8045397456,Happy
5636,133.1688761159,522.2498811792,299.7344801949,0.0263069266,3.1625,1619.7443247604,3874.1676708498,--undefined--,Happy
5637,198.6748438832,361.5597869129,294.5788413175,0.0247349849,3.3985,1477.4848729271,2635.1961003047,4238.4366752059,Happy
5638,162.8410415195,535.172893718,290.6320772107,0.0374035137,1.8318125,2413.9747413772,4208.9367568468,--undefined--,Happy
5639,187.0912950803,398.7876479429,265.6341901923,0.094367869,3.2274375,1467.4422020518,3324.3601692828,--undefined--,Happy
5640,166.2279861439,338.7980935888,215.970867077,0.0430651106,2.4424375,868.9089017341,3015.6205511589,4213.6027143304,Happy
5641,86.588500153,379.2591678614,237.5711434074,0.0615725484,2.0935,1507.1107616138,3490.5533687471,--undefined--,Happy
5642,176.805582278,470.3647318435,274.8467036738,0.0969918916,2.5515,2732.9776170289,4195.9203252203,--undefined--,Happy
5643,122.7023356208,385.782815787,225.7832258128,0.1168270922,2.5296875,1056.4561988957,2803.61960931,4317.5060272512,Happy
5644,98.2299608903,507.1034502314,246.8778235689,0.06847008,2.224375,679.3361758066,1963.738968942,3789.3447841908,Happy
5645,123.5680193938,360.1734508207,259.5021488882,0.1186448986,2.4860625,1495.7955331061,3261.1911017288,--undefined--,Happy
5646,98.1456920858,556.1265746801,251.303434376,0.0634046493,2.3551875,1064.3242594585,1971.6950612774,4398.990138933,Happy
5647,156.1402312308,413.2112312842,287.1789044919,0.1215652001,2.944,1503.0940429669,4329.4849537325,--undefined--,Happy
5648,158.1955536711,519.0867782807,348.0541260684,0.0491699524,2.2898125,1385.2520891864,3284.6144014312,--undefined--,Happy
5649,151.31958947,364.5707177005,263.921703222,0.0340433772,2.28975,2071.0635084123,4600.2445582427,--undefined--,Happy
5650,166.8177800575,418.626254893,261.7041132292,0.0491415588,3.4591875,250.4206787501,2988.9348859922,4318.5849707725,Happy
5651,192.323585188,276.0843368252,218.7054707198,0.0435485212,3.7083125,708.9975872235,2436.5176342834,4766.8208228909,Sad
5652,186.6232179293,294.9774087378,230.0649890572,0.0363130257,3.3374375,706.23456242,2441.0579813344,4667.7746028227,Sad
5653,172.6587856043,406.4801610763,238.627482312,0.0289164153,2.966625,809.5143958585,2575.5736087537,4535.2199000757,Sad
5654,189.8943431045,252.1200982612,221.3478082349,0.0254743339,2.0681875,1446.724209824,3718.5033394103,--undefined--,Sad
5655,188.6117237351,264.8909617518,212.8274620847,0.026747441,3.3374375,1479.7917997225,3908.880099841,--undefined--,Sad
5656,184.3490368357,540.3966736004,245.3528302364,0.0761272099,2.966625,980.8961475131,2581.9231561097,--undefined--,Sad
5657,192.6626637532,422.2769957078,276.862627967,0.0888780674,2.6595625,2265.2023311902,4034.3355105639,--undefined--,Sad
5658,88.8936861855,442.7452729696,221.791378959,0.0191497503,4.536875,1563.9770853995,3169.3194727342,--undefined--,Sad
5659,157.9737718049,555.6019440888,222.4451651158,0.0497489646,5.632,1651.6248439216,3829.5487136279,--undefined--,Sad
5660,162.1511641224,268.1977294757,201.6708393237,0.0311058717,2.9724375,285.853716135,2519.2811116007,4271.3445714543,Sad
5661,164.954708878,320.0621776891,220.7742372601,0.0333484623,3.128875,1692.9756631539,3444.0647964078,--undefined--,Sad
5662,177.8502653721,416.3652929136,229.8294873333,0.0772524043,3.9110625,857.3899167293,3364.2707890607,4459.6478344769,Sad
5663,148.4695851454,244.020186725,179.6986924124,0.025901317,3.2853125,1964.6191428651,--undefined--,--undefined--,Sad
5664,164.0156592577,316.4013031974,207.6765578215,0.0238910095,2.8159375,808.6898772096,3413.2775835993,--undefined--,Sad
5665,166.7343188039,560.6503454281,226.6755403639,0.0534110946,3.911125,1431.1408180534,3433.2399773302,4873.6708849738,Sad
5666,231.6274846293,355.1318622923,288.8358268565,0.0730375724,3.2853125,903.253084992,3513.7671014415,--undefined--,Sad
5667,186.9701769994,459.1601930552,242.3283687961,0.0388513377,4.0675625,723.1407815608,2902.2365461345,4347.8179871745,Sad
5668,185.8430410738,572.6675626136,214.3464929087,0.0792104904,4.536875,1742.0559166351,3253.9207313437,--undefined--,Sad
5669,129.4804882746,571.2415078543,201.0493923706,0.0179699767,4.3804375,792.5143445825,2487.9776803402,4590.31180059,Sad
5670,245.4326180414,392.7601843804,309.1155817655,0.1518315306,4.380375,579.0084493948,2461.6998449529,4573.7370786533,Sad
5671,115.1012272017,476.3026984519,228.7522083252,0.0688674057,5.4755,832.2316580571,2740.9232329389,4660.2211677873,Sad
5672,137.9072585145,298.9664873093,205.8743123003,0.0251904566,3.2853125,1768.356955762,3856.2923801682,--undefined--,Sad
5673,89.8376017457,481.6780256111,230.3102098044,0.0819702286,4.6933125,675.4680844458,3081.8833274458,4089.7565288972,Sad
5674,162.6112642932,231.267908515,202.7940148073,0.0298296618,3.5981875,764.7157694761,2476.278962619,4421.3891250536,Sad
5675,95.0332765556,305.4751642679,198.8203345393,0.0440742225,4.224,1197.0655303219,3084.6264001351,--undefined--,Sad
5676,119.6816495711,574.9306031181,255.090620549,0.0506955612,2.1175,864.6118757444,1888.9746253936,4448.7679272618,Sad
5677,171.412453889,253.7154272125,209.3402050092,0.0163918424,3.5981875,656.3166856244,2492.2149901766,4509.5335445595,Sad
5678,127.7028534376,373.0578202993,241.0821765237,0.0866793537,3.44175,767.728381401,2576.2349747454,4838.858059013,Sad
5679,174.2471732647,253.6030639946,204.019146279,0.0126826415,2.9724375,234.7090266464,2238.849629885,4286.384788906,Sad
5680,88.6328595567,522.0807084596,215.071674688,0.0480464705,3.128875,463.7110388642,3010.9440064569,4900.347089354,Sad
5681,199.1205434943,325.7803166168,230.1853129388,0.029955777,2.816,2760.4681372527,4035.6304289515,--undefined--,Sad
5682,196.3206145981,290.9162030107,243.5734958621,0.0649064549,3.2853125,2388.9130294899,4095.867299133,--undefined--,Sad
5683,108.7143990343,324.3876188185,217.0824850354,0.0352419623,3.44175,490.6028862096,2790.6706778662,3965.7581172632,Sad
5684,174.9694409781,284.4879146318,205.140033234,0.0248799129,4.0675,1192.481131665,3916.6351980273,--undefined--,Sad
5685,93.3182197048,311.3128284884,223.4794265502,0.0322205929,3.128875,1754.7579347406,3946.2788817245,--undefined--,Sad
5686,196.5070166732,339.7832473003,252.2744501634,0.046282201,3.44175,319.6938421087,2312.0947366199,4620.9889397677,Sad
5687,94.9232546214,369.0739297494,207.7660907612,0.0185882448,3.59825,1009.2402815332,2751.0786930827,4796.7988617829,Sad
5688,136.7554056555,331.7363883596,200.1644994617,0.0040171959,2.9724375,1031.7965236508,2966.2780247225,4608.4324853633,Sad
5689,126.9775864631,324.6852852824,244.209336904,0.0476000423,2.9724375,524.5169975241,2488.8575718412,4553.5320161051,Sad
5690,150.0336792652,334.9128564433,207.647302445,0.0155644186,3.128875,422.7497506294,2821.4516068927,4020.3824721729,Sad
5691,105.6633684107,313.5635386873,219.6625010643,0.0448997696,2.6595625,378.8941840588,2543.4082186881,4263.8413703794,Sad
5692,100.3759902743,317.4577207262,213.372098512,0.0742571419,3.754625,1140.7650011004,3281.6131293339,--undefined--,Sad
5693,116.2015054658,571.1741890269,202.0041615809,0.0207933355,4.0675,459.2857445846,2420.3265024397,5096.9852892734,Sad
5694,188.8602357084,331.3935267664,218.8109641718,0.0294036611,2.3466875,548.1641240776,3357.8749720347,4452.6773683713,Sad
5695,113.8897243222,526.478686879,235.9869964084,0.0780138652,3.5981875,899.4416119741,4111.078237437,4651.3772210216,Sad
5696,172.4844060206,285.6748132609,213.6757029769,0.0098086859,3.754625,1425.4567008989,3572.0010363926,--undefined--,Sad
5697,142.5826610851,339.1397950661,258.5186673406,0.0357398666,3.128875,795.3404681143,3615.6893012238,--undefined--,Sad
5698,133.7306303304,385.8199499557,239.3850670488,0.0353907812,2.503125,700.5394711422,2790.2864092353,4162.1383376988,Sad
5699,129.9426232319,559.638499195,245.5031671506,0.0080758546,2.92025,469.3590468453,2218.8365482551,4091.1122819107,Sad
5700,116.9414537287,406.1960104972,233.6505358569,0.0169951393,4.84975,340.1489459594,2478.589258001,4181.6167853864,Sad
5701,79.5876872121,393.2271960768,328.1961471604,0.1329073664,2.503125,2294.0966659937,3851.2557107881,--undefined--,Angry
5702,138.5245287054,359.4633876118,260.1423716171,0.1453308486,3.2853125,1294.1115863568,3318.9836775926,--undefined--,Angry
5703,82.6361949278,400.7671654803,287.3815407225,0.0604973878,2.816,1051.1010591074,3778.2222823632,--undefined--,Angry
5704,101.9559408003,338.0566450143,240.4878494745,0.056667359,4.0675,935.3732715649,3413.8664112328,4897.792744886,Angry
5705,117.8102249671,371.2138812405,241.1071571047,0.02960065,3.2853125,990.6973125684,3063.1425688599,4442.9603795104,Angry
5706,91.9180805087,326.5799207805,210.071912346,0.0566071874,2.816,1660.7841572264,3681.5208139211,--undefined--,Angry
5707,128.6424215209,378.7403187283,300.3072299136,0.0839610913,2.698625,1350.0095936372,3404.7018634208,--undefined--,Angry
5708,153.6092568303,320.9650149735,245.3688146795,0.0885604208,4.2239375,1054.8515210595,3456.2601121034,--undefined--,Angry
5709,110.5607558661,371.0884753268,225.5160318786,0.1111515974,4.458625,785.8359487394,2749.2719639026,4487.5390843311,Angry
5710,88.5249930832,291.1055592253,197.5732280644,0.0806137605,3.9599375,2702.6274065157,3743.056945097,--undefined--,Angry
5711,75.16518576,306.6686737346,198.4742945604,0.1612609742,4.0479375,1618.5034435602,3711.6011950611,--undefined--,Angry
5712,108.6270519939,304.2469622701,247.0550384038,0.1423742984,3.344,259.0179915581,2533.4521306085,4018.1987690138,Angry
5713,115.5756715751,309.1059776628,231.1278754159,0.0864283914,2.9039375,715.9403773575,4031.4635902527,--undefined--,Angry
5714,194.2378284224,409.1535758909,310.2079293762,0.2017548048,2.728,1346.6152127638,3336.5447106551,--undefined--,Angry
5715,172.2524917532,322.0330694601,252.4917015534,0.1255076793,3.1019375,829.8408701971,3742.6767816947,--undefined--,Angry
5716,115.2909894246,328.7866639841,228.0726276623,0.076064755,2.508,1177.8116158233,2603.2022477326,4523.8589778244,Angry
5717,213.2057351683,388.7294672097,340.0780122238,0.2075539954,2.6399375,1395.3829879778,3305.0102506285,--undefined--,Angry
5718,138.892658122,528.4773890199,274.2312086623,0.1017604348,3.267,2730.0475724575,4597.8429428417,--undefined--,Angry
5719,95.8403758153,402.8260081298,289.0822629617,0.1316107607,2.772,2390.8001256224,2892.4853318708,--undefined--,Angry
5720,131.4268905845,388.6592099304,264.3551703446,0.2035743202,3.168,730.1723633856,3304.7876693544,4617.7439278352,Angry
5721,99.9744448837,398.885391416,260.7561274495,0.1717630719,4.4879375,870.1206559977,2947.1140974649,--undefined--,Angry
5722,136.8677943223,393.5923028193,264.8468280831,0.1638503661,2.7719375,384.356556489,2532.4091233607,4695.8043060408,Angry
5723,122.7317279898,302.956396209,239.6320869826,0.2577298069,3.432,1302.9883462883,3308.651286763,--undefined--,Angry
5724,158.8929321316,376.2856298773,264.7542394055,0.1985426824,2.64,888.6819662731,2665.7718415396,4508.9660631963,Angry
5725,120.7163853347,385.325483586,279.2182954574,0.1510996832,3.4319375,1340.4332934352,3150.9704673186,--undefined--,Angry
5726,185.5248898995,442.0319705785,332.4483505672,0.2594207958,3.168,721.8194614614,2438.2500774447,4492.7592936181,Angry
5727,100.9984720026,329.5135347536,236.6829672259,0.1292072274,2.64,1290.1774654888,2999.6178053921,--undefined--,Angry
5728,104.0695790387,311.4204653926,180.2435132529,0.1690839244,2.992,1100.6016262282,2972.8652440594,4989.3674404007,Angry
5729,229.8424219321,366.8227877191,290.5183629209,0.1475821557,3.344,1739.635774226,3214.3541912125,--undefined--,Angry
